dataset,filename,label,label_name,subgroup,contamination,orig_filename,decode_path,score_v1_2_4,score_v1_2_5,score_v1_2_6,score_xgb_v1_2_6
codecfake,real/real_067.wav,0,real,genuine,,genuine+p281_187.wav,native,0.223537,0.936966,0.998224,0.9999
codecfake,real/real_068.wav,0,real,genuine,,genuine+p300_080.wav,native,0.217868,0.903821,0.984636,0.999969
codecfake,real/real_069.wav,0,real,genuine,,genuine+p312_056.wav,native,0.239324,0.976155,0.998783,0.999995
codecfake,real/real_070.wav,0,real,genuine,,genuine+p333_163.wav,native,0.243016,0.896979,0.992026,0.999884
codecfake,real/real_071.wav,0,real,genuine,,genuine+p274_250.wav,native,0.32631,0.980966,0.999937,0.999987
codecfake,real/real_072.wav,0,real,genuine,,genuine+p312_089.wav,native,0.269581,0.950035,0.996985,0.999955
codecfake,real/real_073.wav,0,real,genuine,,genuine+p272_005.wav,native,0.318057,0.776409,0.849922,0.999818
codecfake,real/real_074.wav,0,real,genuine,,genuine+p330_313.wav,native,0.244648,0.966711,0.999852,0.999998
codecfake,real/real_075.wav,0,real,genuine,,genuine+p284_310.wav,native,0.279103,0.953308,0.999519,0.999497
codecfake,real/real_076.wav,0,real,genuine,,genuine+p280_020.wav,native,0.163283,0.923772,0.995862,0.999991
codecfake,real/real_077.wav,0,real,genuine,,genuine+p280_259.wav,native,0.310493,0.882031,0.979998,0.999985
codecfake,real/real_078.wav,0,real,genuine,,genuine+p241_291.wav,native,0.166084,0.897269,0.992697,0.999965
codecfake,real/real_079.wav,0,real,genuine,,genuine+p259_176.wav,native,0.338801,0.961024,0.99447,0.999968
codecfake,real/real_080.wav,0,real,genuine,,genuine+p304_351.wav,native,0.387606,0.969074,0.999583,0.999987
codecfake,real/real_081.wav,0,real,genuine,,genuine+p244_182.wav,native,0.505022,0.973337,0.998473,0.999967
codecfake,real/real_082.wav,0,real,genuine,,genuine+p274_078.wav,native,0.098565,0.908395,0.99977,0.999994
codecfake,real/real_083.wav,0,real,genuine,,genuine+p374_230.wav,native,0.186653,0.950263,0.990631,0.999073
codecfake,real/real_084.wav,0,real,genuine,,genuine+p293_037.wav,native,0.307193,0.973901,0.998602,0.999995
codecfake,real/real_085.wav,0,real,genuine,,genuine+p276_158.wav,native,0.339828,0.96115,0.964812,0.99988
codecfake,real/real_086.wav,0,real,genuine,,genuine+p316_243.wav,native,0.206332,0.925786,0.974256,0.999763
codecfake,real/real_087.wav,0,real,genuine,,genuine+p227_205.wav,native,0.445071,0.953688,0.997409,0.999966
codecfake,real/real_088.wav,0,real,genuine,,genuine+p277_180.wav,native,0.310142,0.977448,0.998721,0.999977
codecfake,real/real_089.wav,0,real,genuine,,genuine+p271_384.wav,native,0.360439,0.97221,0.999521,0.999925
codecfake,real/real_090.wav,0,real,genuine,,genuine+p268_269.wav,native,0.168005,0.977198,0.999869,0.999997
codecfake,real/real_091.wav,0,real,genuine,,genuine+p246_075.wav,native,0.26952,0.953917,0.994147,0.999989
codecfake,real/real_092.wav,0,real,genuine,,genuine+p334_167.wav,native,0.262349,0.889542,0.994053,0.999721
codecfake,real/real_093.wav,0,real,genuine,,genuine+p297_067.wav,native,0.103778,0.919691,0.999537,0.999985
codecfake,real/real_094.wav,0,real,genuine,,genuine+p288_021.wav,native,0.362385,0.572705,0.427066,0.007735
codecfake,real/real_095.wav,0,real,genuine,,genuine+p360_418.wav,native,0.341772,0.968981,0.997206,0.999956
codecfake,real/real_096.wav,0,real,genuine,,genuine+p361_042.wav,native,0.192071,0.908775,0.997463,0.999411
codecfake,real/real_097.wav,0,real,genuine,,genuine+p241_207.wav,native,0.143754,0.879634,0.977912,0.999991
codecfake,real/real_098.wav,0,real,genuine,,genuine+p245_321.wav,native,0.13318,0.930682,0.999768,1.0
codecfake,real/real_099.wav,0,real,genuine,,genuine+p336_138.wav,native,0.159132,0.941053,0.999715,0.999737
codecfake,fake/fake_000.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds640,,funcodec-funcodec_zh_en_general_16k_nq32ds640+p261_202.wav,native,0.26027,0.934032,0.995787,0.999951
codecfake,fake/fake_001.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds640,,funcodec-funcodec_zh_en_general_16k_nq32ds640+p230_175.wav,native,0.237311,0.911875,0.990235,0.999645
codecfake,fake/fake_002.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds640,,funcodec-funcodec_zh_en_general_16k_nq32ds640+p351_374.wav,native,0.578025,0.986663,0.998946,0.999819
codecfake,fake/fake_003.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds640,,funcodec-funcodec_zh_en_general_16k_nq32ds640+p254_269.wav,native,0.412472,0.967125,0.99388,0.999996
codecfake,fake/fake_004.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds640,,funcodec-funcodec_zh_en_general_16k_nq32ds640+p330_261.wav,native,0.201043,0.936064,0.994916,0.999983
codecfake,fake/fake_005.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds640,,funcodec-funcodec_zh_en_general_16k_nq32ds640+p234_283.wav,native,0.224207,0.905931,0.985605,0.999952
codecfake,fake/fake_006.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds640,,funcodec-funcodec_zh_en_general_16k_nq32ds640+p360_252.wav,native,0.233879,0.961228,0.999001,0.999889
codecfake,fake/fake_007.wav,1,fake,academicodec_hifi_16k_320d_large_uni,,academicodec_hifi_16k_320d_large_uni+p276_065.wav,native,0.375508,0.967498,0.997517,0.99998
codecfake,fake/fake_008.wav,1,fake,academicodec_hifi_16k_320d_large_uni,,academicodec_hifi_16k_320d_large_uni+p230_243.wav,native,0.299328,0.923745,0.99501,0.999987
codecfake,fake/fake_009.wav,1,fake,academicodec_hifi_16k_320d_large_uni,,academicodec_hifi_16k_320d_large_uni+p260_058.wav,native,0.458245,0.98117,0.992911,0.99976
codecfake,fake/fake_010.wav,1,fake,academicodec_hifi_16k_320d_large_uni,,academicodec_hifi_16k_320d_large_uni+p360_077.wav,native,0.349653,0.982416,0.999746,0.99998
codecfake,fake/fake_011.wav,1,fake,academicodec_hifi_16k_320d_large_uni,,academicodec_hifi_16k_320d_large_uni+p270_407.wav,native,0.329552,0.931955,0.975581,0.999983
codecfake,fake/fake_012.wav,1,fake,academicodec_hifi_16k_320d_large_uni,,academicodec_hifi_16k_320d_large_uni+p233_257.wav,native,0.263855,0.950723,0.99403,0.999621
codecfake,fake/fake_013.wav,1,fake,academicodec_hifi_16k_320d_large_uni,,academicodec_hifi_16k_320d_large_uni+p340_417.wav,native,0.596422,0.988611,0.99951,0.999919
codecfake,fake/fake_014.wav,1,fake,academicodec_hifi_16k_320d,,academicodec_hifi_16k_320d+p307_014.wav,native,0.208357,0.813081,0.976812,0.999675
codecfake,fake/fake_015.wav,1,fake,academicodec_hifi_16k_320d,,academicodec_hifi_16k_320d+p254_372.wav,native,0.313515,0.94259,0.9967,0.999993
codecfake,fake/fake_016.wav,1,fake,academicodec_hifi_16k_320d,,academicodec_hifi_16k_320d+p329_291.wav,native,0.288898,0.916851,0.988812,0.999991
codecfake,fake/fake_017.wav,1,fake,academicodec_hifi_16k_320d,,academicodec_hifi_16k_320d+p255_124.wav,native,0.363158,0.93369,0.995382,0.999991
codecfake,fake/fake_018.wav,1,fake,academicodec_hifi_16k_320d,,academicodec_hifi_16k_320d+p293_147.wav,native,0.269029,0.956207,0.99741,0.999903
codecfake,fake/fake_019.wav,1,fake,academicodec_hifi_16k_320d,,academicodec_hifi_16k_320d+p297_416.wav,native,0.359331,0.950813,0.989577,0.999984
codecfake,fake/fake_020.wav,1,fake,academicodec_hifi_16k_320d,,academicodec_hifi_16k_320d+p285_106.wav,native,0.173022,0.928757,0.995818,0.999977
codecfake,fake/fake_021.wav,1,fake,audiodec_24k_320d,,audiodec_24k_320d+p227_352.wav,native,0.331905,0.97013,0.990193,0.999785
codecfake,fake/fake_022.wav,1,fake,audiodec_24k_320d,,audiodec_24k_320d+p285_186.wav,native,0.537415,0.983506,0.992772,0.99997
codecfake,fake/fake_023.wav,1,fake,audiodec_24k_320d,,audiodec_24k_320d+p266_294.wav,native,0.402823,0.983999,0.999655,0.999991
codecfake,fake/fake_024.wav,1,fake,audiodec_24k_320d,,audiodec_24k_320d+p345_255.wav,native,0.379619,0.965809,0.99514,0.999989
codecfake,fake/fake_025.wav,1,fake,audiodec_24k_320d,,audiodec_24k_320d+p227_337.wav,native,0.562266,0.982758,0.999444,0.999929
codecfake,fake/fake_026.wav,1,fake,audiodec_24k_320d,,audiodec_24k_320d+p305_422.wav,native,0.354611,0.958129,0.997419,0.999977
codecfake,fake/fake_027.wav,1,fake,audiodec_24k_320d,,audiodec_24k_320d+p333_315.wav,native,0.174328,0.956962,0.999296,0.999992
codecfake,fake/fake_028.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds640,,funcodec-funcodec_en_libritts-16k-nq32ds640+p329_371.wav,native,0.434954,0.971966,0.999569,0.999847
codecfake,fake/fake_029.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds640,,funcodec-funcodec_en_libritts-16k-nq32ds640+p239_046.wav,native,0.517732,0.974084,0.997509,0.99993
codecfake,fake/fake_030.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds640,,funcodec-funcodec_en_libritts-16k-nq32ds640+p317_370.wav,native,0.428243,0.977347,0.999207,0.999989
codecfake,fake/fake_031.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds640,,funcodec-funcodec_en_libritts-16k-nq32ds640+p334_331.wav,native,0.234928,0.955157,0.998506,0.999988
codecfake,fake/fake_032.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds640,,funcodec-funcodec_en_libritts-16k-nq32ds640+p286_035.wav,native,0.200478,0.94715,0.999672,0.999993
codecfake,fake/fake_033.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds640,,funcodec-funcodec_en_libritts-16k-nq32ds640+p345_127.wav,native,0.320062,0.943453,0.993988,0.99998
codecfake,fake/fake_034.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds640,,funcodec-funcodec_en_libritts-16k-nq32ds640+p347_201.wav,native,0.334628,0.959234,0.996536,0.999955
codecfake,fake/fake_035.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds320,,funcodec-funcodec_zh_en_general_16k_nq32ds320+p341_297.wav,native,0.222937,0.961779,0.990092,0.999944
codecfake,fake/fake_036.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds320,,funcodec-funcodec_zh_en_general_16k_nq32ds320+p272_109.wav,native,0.206436,0.930786,0.996391,0.999999
codecfake,fake/fake_037.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds320,,funcodec-funcodec_zh_en_general_16k_nq32ds320+p307_331.wav,native,0.087493,0.837762,0.994916,0.999964
codecfake,fake/fake_038.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds320,,funcodec-funcodec_zh_en_general_16k_nq32ds320+p302_102.wav,native,0.342577,0.969865,0.999522,0.999823
codecfake,fake/fake_039.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds320,,funcodec-funcodec_zh_en_general_16k_nq32ds320+p283_302.wav,native,0.277349,0.950991,0.991225,0.999947
codecfake,fake/fake_040.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds320,,funcodec-funcodec_zh_en_general_16k_nq32ds320+p238_410.wav,native,0.121164,0.964047,0.999611,0.999979
codecfake,fake/fake_041.wav,1,fake,funcodec-funcodec_zh_en_general_16k_nq32ds320,,funcodec-funcodec_zh_en_general_16k_nq32ds320+p282_152.wav,native,0.455878,0.955685,0.995772,0.999994
codecfake,fake/fake_042.wav,1,fake,descript-audio-codec-24khz,,descript-audio-codec-24khz+p306_108.wav,native,0.131896,0.925247,0.997904,0.999994
codecfake,fake/fake_043.wav,1,fake,descript-audio-codec-24khz,,descript-audio-codec-24khz+p234_269.wav,native,0.311071,0.958385,0.999812,0.999986
codecfake,fake/fake_044.wav,1,fake,descript-audio-codec-24khz,,descript-audio-codec-24khz+p276_064.wav,native,0.148053,0.82803,0.981657,0.999111
codecfake,fake/fake_045.wav,1,fake,descript-audio-codec-24khz,,descript-audio-codec-24khz+p351_253.wav,native,0.6278,0.994083,0.999475,0.999867
codecfake,fake/fake_046.wav,1,fake,descript-audio-codec-24khz,,descript-audio-codec-24khz+p279_355.wav,native,0.152811,0.779941,0.997909,0.996441
codecfake,fake/fake_047.wav,1,fake,descript-audio-codec-24khz,,descript-audio-codec-24khz+p256_025.wav,native,0.151992,0.846254,0.993215,0.999902
codecfake,fake/fake_048.wav,1,fake,descript-audio-codec-24khz,,descript-audio-codec-24khz+p297_062.wav,native,0.163816,0.915374,0.995381,0.999998
codecfake,fake/fake_049.wav,1,fake,encodec_24khz,,encodec_24khz+p292_303.wav,native,0.375462,0.959545,0.989974,0.999554
codecfake,fake/fake_050.wav,1,fake,encodec_24khz,,encodec_24khz+p266_229.wav,native,0.541724,0.974327,0.982714,0.999212
codecfake,fake/fake_051.wav,1,fake,encodec_24khz,,encodec_24khz+p341_403.wav,native,0.418427,0.965997,0.997945,0.999994
codecfake,fake/fake_052.wav,1,fake,encodec_24khz,,encodec_24khz+p314_194.wav,native,0.67429,0.988028,0.99958,0.999981
codecfake,fake/fake_053.wav,1,fake,encodec_24khz,,encodec_24khz+p253_103.wav,native,0.649891,0.990753,0.999048,0.999964
codecfake,fake/fake_054.wav,1,fake,encodec_24khz,,encodec_24khz+p301_249.wav,native,0.131731,0.915532,0.996923,0.999994
codecfake,fake/fake_055.wav,1,fake,encodec_24khz,,encodec_24khz+p317_099.wav,native,0.608525,0.977509,0.998658,0.999954
codecfake,fake/fake_056.wav,1,fake,academicodec_hifi_24k_320d,,academicodec_hifi_24k_320d+p263_114.wav,native,0.384432,0.958331,0.995865,0.999992
codecfake,fake/fake_057.wav,1,fake,academicodec_hifi_24k_320d,,academicodec_hifi_24k_320d+p283_422.wav,native,0.278163,0.944068,0.99713,0.999917
codecfake,fake/fake_058.wav,1,fake,academicodec_hifi_24k_320d,,academicodec_hifi_24k_320d+p236_314.wav,native,0.637371,0.969538,0.99502,0.999973
codecfake,fake/fake_059.wav,1,fake,academicodec_hifi_24k_320d,,academicodec_hifi_24k_320d+p232_340.wav,native,0.266252,0.931622,0.999818,0.99981
codecfake,fake/fake_060.wav,1,fake,academicodec_hifi_24k_320d,,academicodec_hifi_24k_320d+p263_283.wav,native,0.157279,0.899256,0.998988,0.999956
codecfake,fake/fake_061.wav,1,fake,academicodec_hifi_24k_320d,,academicodec_hifi_24k_320d+p339_412.wav,native,0.182381,0.939688,0.992586,0.999726
codecfake,fake/fake_062.wav,1,fake,academicodec_hifi_24k_320d,,academicodec_hifi_24k_320d+p246_248.wav,native,0.376915,0.972029,0.999547,0.999959
codecfake,fake/fake_063.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds320,,funcodec-funcodec_en_libritts-16k-nq32ds320+p333_042.wav,native,0.229852,0.951847,0.990964,0.999902
codecfake,fake/fake_064.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds320,,funcodec-funcodec_en_libritts-16k-nq32ds320+p339_308.wav,native,0.306193,0.968849,0.998608,0.999996
codecfake,fake/fake_065.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds320,,funcodec-funcodec_en_libritts-16k-nq32ds320+p244_339.wav,native,0.301936,0.963125,0.997352,0.999916
codecfake,fake/fake_066.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds320,,funcodec-funcodec_en_libritts-16k-nq32ds320+p260_106.wav,native,0.353252,0.971369,0.998702,0.999975
codecfake,fake/fake_067.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds320,,funcodec-funcodec_en_libritts-16k-nq32ds320+p312_373.wav,native,0.160231,0.936386,0.996523,0.999911
codecfake,fake/fake_068.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds320,,funcodec-funcodec_en_libritts-16k-nq32ds320+p334_388.wav,native,0.267509,0.931802,0.993542,0.999162
codecfake,fake/fake_069.wav,1,fake,funcodec-funcodec_en_libritts-16k-nq32ds320,,funcodec-funcodec_en_libritts-16k-nq32ds320+p280_204.wav,native,0.347812,0.955388,0.996928,0.99999
codecfake,fake/fake_070.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr1nq32ds320,,funcodec-funcodec_en_libritts-16k-gr1nq32ds320+p281_073.wav,native,0.47398,0.973571,0.999894,0.999923
codecfake,fake/fake_071.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr1nq32ds320,,funcodec-funcodec_en_libritts-16k-gr1nq32ds320+p361_384.wav,native,0.225389,0.966738,0.998314,0.999993
codecfake,fake/fake_072.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr1nq32ds320,,funcodec-funcodec_en_libritts-16k-gr1nq32ds320+p284_230.wav,native,0.390371,0.946772,0.993011,0.999996
codecfake,fake/fake_073.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr1nq32ds320,,funcodec-funcodec_en_libritts-16k-gr1nq32ds320+p240_128.wav,native,0.209516,0.948073,0.998876,0.999992
codecfake,fake/fake_074.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr1nq32ds320,,funcodec-funcodec_en_libritts-16k-gr1nq32ds320+p272_341.wav,native,0.572184,0.95066,0.974404,0.999968
codecfake,fake/fake_075.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr1nq32ds320,,funcodec-funcodec_en_libritts-16k-gr1nq32ds320+p307_370.wav,native,0.108608,0.867069,0.996157,0.999956
codecfake,fake/fake_076.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr1nq32ds320,,funcodec-funcodec_en_libritts-16k-gr1nq32ds320+p347_388.wav,native,0.308652,0.904079,0.994478,0.999969
codecfake,fake/fake_077.wav,1,fake,descript-audio-codec-16khz,,descript-audio-codec-16khz+p305_012.wav,native,0.258324,0.907361,0.953396,0.999998
codecfake,fake/fake_078.wav,1,fake,descript-audio-codec-16khz,,descript-audio-codec-16khz+p284_381.wav,native,0.20088,0.850162,0.998346,0.999671
codecfake,fake/fake_079.wav,1,fake,descript-audio-codec-16khz,,descript-audio-codec-16khz+p253_377.wav,native,0.343295,0.941383,0.99554,0.999927
codecfake,fake/fake_080.wav,1,fake,descript-audio-codec-16khz,,descript-audio-codec-16khz+p252_375.wav,native,0.578036,0.990395,0.998602,0.999399
codecfake,fake/fake_081.wav,1,fake,descript-audio-codec-16khz,,descript-audio-codec-16khz+p294_110.wav,native,0.18812,0.954645,0.990218,0.999839
codecfake,fake/fake_082.wav,1,fake,descript-audio-codec-16khz,,descript-audio-codec-16khz+p310_077.wav,native,0.179208,0.928071,0.995409,0.999986
codecfake,fake/fake_083.wav,1,fake,descript-audio-codec-16khz,,descript-audio-codec-16khz+p233_281.wav,native,0.303954,0.915878,0.990852,0.999927
codecfake,fake/fake_084.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr8nq32ds320,,funcodec-funcodec_en_libritts-16k-gr8nq32ds320+p335_173.wav,native,0.415388,0.95783,0.9536,0.999933
codecfake,fake/fake_085.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr8nq32ds320,,funcodec-funcodec_en_libritts-16k-gr8nq32ds320+p257_009.wav,native,0.27957,0.93044,0.990589,0.999997
codecfake,fake/fake_086.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr8nq32ds320,,funcodec-funcodec_en_libritts-16k-gr8nq32ds320+p243_317.wav,native,0.343808,0.972765,0.997379,0.999823
codecfake,fake/fake_087.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr8nq32ds320,,funcodec-funcodec_en_libritts-16k-gr8nq32ds320+p225_054.wav,native,0.325564,0.970966,0.995945,0.99997
codecfake,fake/fake_088.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr8nq32ds320,,funcodec-funcodec_en_libritts-16k-gr8nq32ds320+p257_073.wav,native,0.267769,0.935301,0.989041,0.999968
codecfake,fake/fake_089.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr8nq32ds320,,funcodec-funcodec_en_libritts-16k-gr8nq32ds320+p287_180.wav,native,0.250935,0.972534,0.998773,0.999992
codecfake,fake/fake_090.wav,1,fake,funcodec-funcodec_en_libritts-16k-gr8nq32ds320,,funcodec-funcodec_en_libritts-16k-gr8nq32ds320+p274_165.wav,native,0.444811,0.970089,0.995055,0.999971
codecfake,fake/fake_091.wav,1,fake,descript-audio-codec-44khz,,descript-audio-codec-44khz+p244_179.wav,native,0.390958,0.959494,0.992898,0.99997
codecfake,fake/fake_092.wav,1,fake,descript-audio-codec-44khz,,descript-audio-codec-44khz+p363_266.wav,native,0.172516,0.952738,0.998654,0.999991
codecfake,fake/fake_093.wav,1,fake,descript-audio-codec-44khz,,descript-audio-codec-44khz+p232_185.wav,native,0.355523,0.972007,0.997722,0.999979
codecfake,fake/fake_094.wav,1,fake,descript-audio-codec-44khz,,descript-audio-codec-44khz+p314_280.wav,native,0.324993,0.960501,0.999418,0.999918
codecfake,fake/fake_095.wav,1,fake,descript-audio-codec-44khz,,descript-audio-codec-44khz+p302_097.wav,native,0.471927,0.977999,0.998069,0.99989
codecfake,fake/fake_096.wav,1,fake,descript-audio-codec-44khz,,descript-audio-codec-44khz+p317_382.wav,native,0.33691,0.976674,0.999886,0.999996
codecfake,fake/fake_097.wav,1,fake,descript-audio-codec-44khz,,descript-audio-codec-44khz+p255_217.wav,native,0.113268,0.914576,0.992804,0.999332
codecfake,fake/fake_098.wav,1,fake,SpeechTokenizer,,SpeechTokenizer+p363_014.wav,native,0.31975,0.88292,0.96807,0.999981
codecfake,fake/fake_099.wav,1,fake,SpeechTokenizer,,SpeechTokenizer+p270_039.wav,native,0.512559,0.966258,0.991707,0.999997
